Timestamp    | Direction  | Target   | Bytes | Payload Data
5.063241     | IN         | 8.3      | 5     | fd fd 28 6b fd
5.071577     | IN         | 8.3      | 5     | fd fd fd b0 fd
5.072248     | IN         | 8.3      | 5     | fd fd fd 28 fd
5.073155     | IN         | 8.3      | 5     | fd fd fd 6e fd
5.080193     | IN         | 8.3      | 5     | fd fd fd b0 fd
5.081326     | IN         | 8.3      | 5     | fd fd 28 69 fd
5.089476     | IN         | 8.3      | 5     | fd fd fd b0 fd
5.090167     | IN         | 8.3      | 5     | fd fd 28 6d fd
5.098318     | IN         | 8.3      | 5     | fd fd fd b0 fd
5.099264     | IN         | 8.3      | 5     | fd fd 28 6b fd
5.107629     | IN         | 8.3      | 5     | fd fd fd b0 fd
5.108293     | IN         | 8.3      | 5     | fd fd fd 28 fd
5.109189     | IN         | 8.3      | 5     | fd fd fd 6d fd
5.116217     | IN         | 8.3      | 5     | fd fd fd b0 fd
5.117368     | IN         | 8.3      | 5     | fd fd fd 28 fd
5.118270     | IN         | 8.3      | 5     | fd fd fd 6a fd
5.125295     | IN         | 8.3      | 5     | fd fd fd b0 fd
5.126192     | IN         | 8.3      | 5     | fd fd fd 28 fd
5.127319     | IN         | 8.3      | 5     | fd fd fd 6b fd
5.134393     | IN         | 8.3      | 5     | fd fd fd b0 fd
5.135265     | IN         | 8.3      | 5     | fd fd 28 6b fd
5.143008     | IN         | 8.3      | 5     | fd fd fd b0 fd
5.143422     | IN         | 8.3      | 5     | fd fd fd 28 fd
5.144316     | IN         | 8.3      | 5     | fd fd fd 69 fd
5.152034     | IN         | 8.3      | 5     | fd fd fd b0 fd
5.152716     | IN         | 8.3      | 5     | fd fd fd 28 fd
5.153164     | IN         | 8.3      | 5     | fd fd fd 6b fd
5.161329     | IN         | 8.3      | 5     | fd fd fd b0 fd
5.162227     | IN         | 8.3      | 5     | fd fd fd 28 fd
5.163141     | IN         | 8.3      | 5     | fd fd fd 6b fd
5.170412     | IN         | 8.3      | 5     | fd fd fd b0 fd
5.171298     | IN         | 8.3      | 5     | fd fd 28 6b fd
5.179456     | IN         | 8.3      | 5     | fd fd fd b0 fd
5.180142     | IN         | 8.3      | 5     | fd fd 28 6a fd
5.188071     | IN         | 8.3      | 5     | fd fd fd b0 fd
5.188517     | IN         | 8.3      | 5     | fd fd fd 28 fd
5.189205     | IN         | 8.3      | 5     | fd fd fd 69 fd
5.197582     | IN         | 8.3      | 5     | fd fd fd b0 fd
5.198298     | IN         | 8.3      | 5     | fd fd 28 6c fd
5.206460     | IN         | 8.3      | 5     | fd fd fd b0 fd
5.207331     | IN         | 8.3      | 5     | fd fd fd 28 fd
5.208231     | IN         | 8.3      | 5     | fd fd fd 69 fd
5.215482     | IN         | 8.3      | 5     | fd fd fd b0 fd
5.216167     | IN         | 8.3      | 5     | fd fd fd 28 fd
5.217309     | IN         | 8.3      | 5     | fd fd fd 69 fd
5.224093     | IN         | 8.3      | 5     | fd fd fd b0 fd
5.224560     | IN         | 8.3      | 5     | fd fd fd 28 fd
5.225269     | IN         | 8.3      | 5     | fd fd fd 68 fd
5.233666     | IN         | 8.3      | 5     | fd fd fd b0 fd
5.234292     | IN         | 8.3      | 5     | fd fd fd 28 fd
5.235199     | IN         | 8.3      | 5     | fd fd fd 6c fd
5.242220     | IN         | 8.3      | 5     | fd fd fd b0 fd
5.243145     | IN         | 8.3      | 5     | fd fd 28 67 fd
5.251090     | IN         | 8.3      | 5     | fd fd fd b0 fd
5.251770     | IN         | 8.3      | 5     | fd fd fd 28 fd
5.252197     | IN         | 8.3      | 5     | fd fd fd 69 fd
5.260398     | IN         | 8.3      | 5     | fd fd fd b0 fd
5.261303     | IN         | 8.3      | 5     | fd fd 28 69 fd
5.269425     | IN         | 8.3      | 5     | fd fd fd b0 fd
5.270323     | IN         | 8.3      | 5     | fd fd fd 28 fd
5.271250     | IN         | 8.3      | 5     | fd fd fd 6a fd
5.278257     | IN         | 8.3      | 5     | fd fd fd b0 fd
5.279177     | IN         | 8.3      | 5     | fd fd 28 68 fd
5.287335     | IN         | 8.3      | 5     | fd fd fd b0 fd
5.288251     | IN         | 8.3      | 5     | fd fd fd 28 fd
5.289147     | IN         | 8.3      | 5     | fd fd fd 69 fd
5.296397     | IN         | 8.3      | 5     | fd fd fd b0 fd
5.297295     | IN         | 8.3      | 5     | fd fd fd 28 fd
5.298212     | IN         | 8.3      | 5     | fd fd fd 68 fd
5.305462     | IN         | 8.3      | 5     | fd fd fd b0 fd
5.306131     | IN         | 8.3      | 5     | fd fd fd 28 fd
5.307281     | IN         | 8.3      | 5     | fd fd fd 69 fd
